"通汇金融代号","总单位名称","帐号长度","地址","电话"
"007","第一商业银行","存款类11位\n代收专户14位","台北市重庆南路一段３０号","02 23613611"
"通汇金融代号","支单位名称","地址","电话"
"0072355","双和分行","台北县中和市安乐路８９号","02 29408000"
"0072366","连城分行","台北县中和市连城路２５８号","02 82272111"
"0072377","瑞芳分行","台北县瑞芳镇明灯路三段７６号","02 24967711"
"0072388","埔墘分行","台北县板桥市民生路一段３号","02 29599211"
"0072399","丹凤分行","台北县新庄市中正路６６９之１号","02 29021111"
"0072414","基隆分行","基隆市孝三路１０３号","02 24279121"
"0072436","哨船头分行","基隆市中正区义一路５７号","02 24266141"
"0072458","汐止分行","台北县汐止镇大同路一段２８０号","02 26471688"
"0072517","宜兰分行","宜兰县宜兰市中山路三段７７号","03 9324111"
"0072610","罗东分行","宜兰县罗东镇中正路１６５号","03 9545611"
"0072621","苏澳分行","宜兰县苏澳镇中山路一段１２号","03 9962711"
"0072713","桃园分行","桃园县桃园市民族路５５号","03 3326111"
"0072724","北桃分行","桃园县桃园市三民路二段２５８号","03 3353131"
"0072791","大湳分行","桃园县八德市介寿路一段９１９号","03 3661966"
"0072805","内坜分行","桃园县中坜市信义路１１７号","03 4552410"
"0072816","中坜分行","桃园县中坜市中正路１４６号","03 4225111"
"0072827","西坜分行","桃园县中坜市中央西路二段３０号","03 4918111"
"0072838","平镇分行","桃园县中坜市环西路６８号","03 4939211"
"0072849","大园分行","桃园县大园乡新生路６３号","03 3857111"
"0072850","南崁分行","桃园县芦竹乡中正路１１２号","03 3216882"
"0072872","回龙分行","桃园县龟山乡万寿路一段１６１号","02 82006111"
"0072908","林口分行","桃园县龟山乡文化三路６８号","03 3186611"
"0072919","大溪分行","桃园县大溪镇康庄路１１１号","03 3882101"
"0072920","龙潭分行","桃园县龙潭乡中正路８０号","03 4991111"
"0073019","新竹分行","新竹市英明街３号","03 5226111"
"0073020","东门分行","新竹市东门街２１６号","03 5249211"
"0073031","竹科分行","新竹市光复路一段６１１号","03 5637111"
"0073112","竹东分行","新竹县竹东镇东林路３０号","03 5963251"
"0073123","关西分行","新竹县关西镇正义路１８号","03 5872411"
"0073134","竹北分行","新竹县竹北市中正东路１７６号","03 5559111"
"0073215","苗栗分行","苗栗县苗栗市中正路６０１号","037322411"
"0073318","竹南分行","苗栗县竹南镇民族街５３号","037477111"
"0073329","头份分行","苗栗县头份镇中正路６７号","037672611"
"0074016","台中分行","台中市自由路一段１４４号","04 22233611"
"0074027","南台中分行","台中市复兴路四段３３号","04 22231111"
"0074038","北台中分行","台中市中正路２７１号","04 22238111"
"0074049","中港分行","台中市台中港路二段６０之７号","04 23136111"
"0074050","北屯分行","台中市文心路四段６９６号","04 22366111"
"0074061","进化分行","台中市进化北路２３６号","04 22300311"
"0074072","南屯分行","台中市南屯区五权西路２段６６８号","04 23801515"
"0074119","丰原分行","台中县丰原市中山路４２３号","04 25225111"
"0074120","大里分行","台中县大里市东荣路４３号","04 24838111"
"0074153","中科分行","台中县大雅乡中科路６号之３","04 25659111"
"0074212","东势分行","台中县东势镇丰势路４４９号","04 25874121"
"0074223","沙鹿分行","台中县沙鹿镇中山路３５５号","04 26621331"
"0074234","大甲分行","台中县大甲镇顺天路３６１号","04 26882981"
"0074245","太平分行","台中县太平市中兴东路５０号","04 22799011"
"0074256","清水分行","台中县清水镇光明路３５∣１０号","04 26238111"
"0074267","大雅分行","台中县大雅乡中清路二段４６号","04 25686111"
"0074315","南投分行","南投县南投市中山一街２号","0492223111"
"0074418","草屯分行","南投县草屯镇太平路二段２５６号","0492338181"
"0074429","埔里分行","南投县埔里镇西安路一段９７号","0492982711"
"0074511","彰化分行","彰化县彰化市和平路４８号","04 7232161"
"0074614","员林分行","彰化县员林镇育英路２６号","04 8328811"
"0074625","鹿港分行","彰化县鹿港镇中山路３０１号","04 7772111"
"0074636","溪湖分行","彰化县溪湖镇彰水路三段１６６号","04 8824111"
"0074647","北斗分行","彰化县北斗镇中华路１５０号","04 8782111"
"0074717","和美分行","彰化县和美镇和线路８８号","04 7551111"
"0075013","嘉义分行","嘉义市中山路３０７号","05 2272111"
"0075024","新西分行","嘉义市民生北路１９６号","05 2278111"
"0075035","兴嘉分行","嘉义市兴业西路４２７号","05 2859833"
"0075116","朴子分行","嘉义县朴子市中正路１３５号","05 3795111"
"0075219","斗六分行","云林县斗六市太平路１６号","05 5324311"
"0075220","斗南分行","云林县斗南镇延平路二段２４８号","05 5966511"
"0075312","北港分行","云林县北港镇中正路９６号","05 7833211"
"0075323","西螺分行","云林县西螺镇延平路１８９号","05 5862131"
"0075334","虎尾分行","云林县虎尾镇中正路８３号","05 6322330"
"0076010","台南分行","台南市忠义路二段８２号","06 2224131"
"0076021","运河分行","台南市中正路１６１号","06 2231141"
"0076043","富强分行","台南市东门路三段３１号","06 2904453"
"0076054","赤崁分行","台南市成功路２１７号","06 2268111"
"0076065","竹溪分行","台南市大同路一段９８号","06 2160111"
"0076076","金城分行","台南市夏林路１０５号","06 2248833"
"0076087","安南分行","台南市海佃路二段４３８号","06 2465111"
"0076113","新营分行","台南县新营市中山路１５０号","06 6324211"
"0076216","盐水分行","台南县盐水镇三福路５７号","06 6521611"
"0076227","麻豆分行","台南县麻豆镇中正路５９号之３","06 5729901"
"0076238","善化分行","台南县善化镇中山路３６６号","06 5817350"
"0076249","佳里分行","台南县佳里镇文化路２２５号","06 7226111"
"0076250","新化分行","台南县新化镇中正路３７４号","06 5901111"
"0076261","大湾分行","台南县永康市永大路二段５号","06 2713251"
"0076283","南科园区分行","台南县新市乡南科三路１５号２楼","06 5051511"
"0076294","归仁分行","台南县归仁乡中山路二段５５号","06 3300111"
"0076308","永康分行","台南县永康市中正南路１０９号","06 2513211"
"0077017","高雄分行","高雄市民权一路２８号","07 3350811"
"0077028","盐埕分行","高雄市大仁路１１５号","07 5519201"
"0077039","新兴分行","高雄市中正四路１７号","07 2719111"
"0077040","三民分行","高雄市中华三路２８９号之６","07 2718111"
"0077051","苓雅分行","高雄市五福三路６１号","07 2822111"
"0077062","左营分行","高雄市左营大路４１１号","07 5815511"
"0077073","楠梓分行","高雄市楠梓区楠梓路３号","07 3511211"
"0077084","五福分行","高雄市中正二路１６１号","07 2225111"
"0077095","十全分行","高雄市自由一路５７号","07 3112131"
"0077109","前镇分行","高雄市三多三路１９１号","07 3344191"
"0077110","湾内分行","高雄市大顺二路１４７号","07 3821526"
"0077121","博爱分行","高雄市左营区博爱二路４２６号","07 5588311"
"0077132","鼎泰分行","高雄市三民区民族一路５６９－１号","07 3507111"
"0077143","小港分行","高雄市沿海一路１８２号","07 8066601"
"0077154","七贤分行","高雄市新兴区七贤一路３０２号","07 2396111"
"0077202","五甲分行","高雄县凤山市保泰路３２２号","07 7260211"
"0077213","凤山分行","高雄县凤山市成功路１号","07 7463611"
"0077305","路竹分行","高雄县路竹乡中山路１１８７号","07 6963211"
"0077316","冈山分行","高雄县冈山镇冈山路２７５号","07 6212111"
"0077327","旗山分行","高雄县旗山镇中山路１２０号","07 6621811"
"0077338","林园分行","高雄县林园乡林园北路４５９号","07 6436111"
"0077349","高科分行","高雄县路竹乡路科５路９０号－南科高雄园区","07 6955111"
"0077419","屏东分行","屏东县屏东市民生路３０８号","08 7325111"
"0077512","潮州分行","屏东县潮州镇中山路１０７号之１","08 7883771"
"0077523","东港分行","屏东县东港镇朝阳街２３号","08 8350111"
"0077534","恒春分行","屏东县恒春镇中正路１７号","08 8893231"
"0077785","梓本分行","高雄县梓官乡智蚵村中正路３０６号","07 6172111"
"0077811","长治分行","屏东县长治乡进兴村复兴路１１号","08 7376870"
"0077855","万峦分行","屏东县万峦乡万峦村中正路２９号","08 7811211"
"0078014","花莲分行","花莲县花莲市公园路２２号","03 8324611"
"0078117","台东分行","台东县台东市中华路一段３９７号","089324211"
"0078210","澎湖分行","澎湖县马公市光明路１０号","06 9273211"
