"通汇金融代号","总单位名称","帐号长度","地址","电话"
"617","竹崎鹿草嘉市民雄溪口梅山义竹东石番路","","大林太保大埔朴子六脚水上布袋新港","07 7439121"
"通汇金融代号","支单位名称","地址","电话"
"6170769","新厝分部","嘉义县布袋镇龙江里２８４号","05 3474090"
"6171375","新塭办事处","嘉义县布袋镇复兴里６７号","05 3431050"
"6170057","民雄乡农会","嘉义县民雄乡中乐村民族路４２号","05 2267151"
"6170301","北斗分部","嘉义县民雄乡北斗村５６∣１号","05 2219748"
"6170312","山中分部","嘉义县民雄乡山中村７８之１号","05 2212862"
"6170323","菁埔分部","嘉义县民雄乡菁埔村１５２之１１号","05 2265372"
"6170714","秀林分部","嘉义县民雄乡秀林村１之５１号","05 2215380"
"6171478","三兴分部","嘉义县民雄乡三兴村陈厝寮２７号","05 2720233"
"6171489","兴南分部","嘉义县民雄乡兴南村头桥５０号","05 2212413"
"6170024","朴子市农会","嘉义县朴子市山通路１０２号","05 3794102"
"6170219","开元分部","嘉义县朴子市开元路２６７号","05 3794120"
"6170220","文化分部","嘉义县朴子市第二市场十栋２号","05 3794129"
"6170231","松梅分部","嘉义县朴子市牛挑湾１５３号","05 3695021"
"6171353","大慷榔分部","嘉义县朴子市大慷榔８０号","05 3794154"
"6171364","双溪口分部","嘉义县朴子市双溪口１４８号","05 3794150"
"6170149","竹崎地区农会","嘉义县竹崎乡竹崎村中正路１１１号","05 2612120"
"6170574","内埔分部","嘉义县竹崎乡内埔村元兴路１２９号","05 2541003"
"6170585","湾桥分部","嘉义县竹崎乡湾桥村湾桥１８９号","05 2790103"
"6170596","东义分部","嘉义县竹崎乡狮埜村火炭埔１９∣１号","05 2110003"
"6170699","大埔分部","嘉义县大埔乡大埔村大埔２５７号","05 2521410"
"6171423","石棹分部","嘉义县竹崎乡中和村石棹２２∣１５号","05 2561144"
"6171490","鹿满分部","嘉义县竹崎乡紫云村鹿寮崛３５号","05 2615781"
"6170079","东石乡农会","嘉义县东石乡港前村６０号","05 3799184"
"6170356","东石分部","嘉义县东石乡元树村１４７号","05 3731418"
"6170367","副濑分部","嘉义县东石乡副濑村１０邻７９号","05 3732331"
"6170378","下楫分部","嘉义县东石乡下楫村８４－８号","05 3601451"
"6170389","西仑分部","嘉义县东石乡西仑村５６－３号","05 3451523"
"6170150","梅山乡农会","嘉义县梅山乡梅南村中山路１２７号","05 2622100"
"6170600","瑞里分部","嘉义县梅山乡瑞里村１０号","05 2501030"
"6170611","太平分部","嘉义县梅山乡太平村４８号","05 2571052"
"6170622","太和分部","嘉义县梅山乡太和村蛤里味３７∣１号","05 2661074"
"6170091","鹿草乡农会","嘉义县鹿草乡西井村２８８号","05 3752911"
"6170415","下潭分部","嘉义县鹿草乡下潭村４５９号","05 3651339"
"6170426","后土屈分部","嘉义县鹿草乡后土屈村后土屈６４－７号","05 3752497"
"6171331","重寮分部","嘉义县鹿草乡重寮村９０号","05 3752797"
"6171401","松山分部","嘉义县鹿草乡竹山村２１９号","05 3650152"
"6170138","番路乡农会","嘉义县番路乡菜公店５９号","05 2592360"
"6170563","触口分部","嘉义县番路乡触口村触口１３７之１号","05 2591314"
"6171320","隙顶分部","嘉义县番路乡公田村隙顶２４之２号","05 2586418"
"6170633","月眉分部","嘉义县新港乡月眉村２４号","05 3771369"
"6170644","大潭分部","嘉义县新港乡大潭村９１号","05 3743034"
"6170655","仑子分部","嘉义县新港乡南仑村１０５∣４号","05 3760045"
"6170817","新港乡农会","嘉义县新港乡福德村登云路１１１巷２号","05 3741148"
"6171261","安和分部","嘉义县新港乡安和村９２之１号","05 3770804"
"6170068","溪口乡农会","嘉义县溪口乡民生街８０号","05 2691845"
"6170334","柴林分部","嘉义县溪口乡林脚村３９号","05 2691313"
"6170345","仑尾分部","嘉义县溪口乡美北村９∣３号","05 2691314"
"6171386","柳沟分部","嘉义县溪口乡柳沟村柳沟路４７号","05 2694100"
"6170080","义竹乡农会","嘉义县义竹乡仁里村４２１号","05 3411301"
"6170390","过路分部","嘉义县义竹乡西过村４２７号","05 3437184"
"6170404","光荣分部","嘉义县义竹乡东光村１６２号","05 3421154"
"6171397","新店分部","嘉义县义竹乡新店村１２９之７号","05 3427310"
"6170013","吴凤分部","嘉义市吴凤北路２９１号","05 2242171"
"6170194","福全分部","嘉义市北港路２５号","05 2333950"
"6170208","北兴分部","嘉义市北兴街１７５之１号","05 2326108"
"6170862","嘉义市农会","嘉义市北港路２５１号","05 2331637"
"6171272","宣信分部","嘉义市宣信街２５９号","05 2237243"
"6171283","民生分部","嘉义市杭州三街１号","05 2254731"
