"通汇金融代号","总单位名称","帐号长度","地址","电话"
"608","桃园农八德农大园农大溪农平镇农新屋农杨梅","","龙潭农龟山农芦竹农","03 3792721"
"通汇金融代号","支单位名称","地址","电话"
"6080099","北势分部","桃园县平镇市和平路１９０号","03 4592612"
"6080365","山峰分部","桃园县平镇市涌光里南丰路３５号","03 4507274"
"6080413","龙岗分部","桃园县平镇市龙兴里龙南路６５号","03 4507032"
"6080424","宋屋分部","桃园县中坜市中正路３８９号","03 4932230"
"6080686","平镇市农会","桃园县平镇市南势里南东路２号","03 4395333"
"6080767","金陵分部","桃园县平镇市金陵路三段８５号","03 4593508"
"6080011","桃园市农会","桃园县桃园市新生路１６５号","03 3364026"
"6080468","大林分部","桃园县桃园市桃莺路１６５号","03 3637506"
"6080479","会稽分部","桃园县桃园市春日路１０３８号","03 3253230"
"6080527","中路分部","桃园县桃园市中山路６４５号","03 2204652"
"6080538","慈文分部","桃园县桃园市中正路６０６号","03 3351592"
"6080631","埔子分部","桃园县桃园市永安路７７０号","03 3559332"
"6080642","龙山分部","桃园县桃园市龙寿街８１之６号","03 3790867"
"6080136","复兴乡农会","桃园县复兴乡泽仁村中正路２５６号","03 3822318"
"6080619","三民分部","桃园县复兴乡三民村１１邻２８号","03 3825033"
"6080103","新屋乡农会","桃园县新屋乡新屋村中华路２４２号","03 4772124"
"6080310","永安分部","桃园县新屋乡中山西路二段１１７６号","03 4862448"
"6080321","大坡分部","桃园县新屋乡大坡村五邻８１号","03 4769955"
"6080594","高荣分部","桃园县新屋乡民族路六段１９号","03 4901050"
"6080044","杨梅镇农会","桃园县杨梅镇大模街９号","03 4786135"
"6080192","老街分部","桃园县杨梅镇大华街９４号","03 4783484"
"6080206","埔心分部","桃园县杨梅镇永美路２９２号","03 4826139"
"6080217","富冈分部","桃园县杨梅镇富冈里成功路２２号","03 4723124"
"6080697","大平分部","桃园县杨梅镇大平里秀才路１８５号","03 4752490"
"6080114","龙潭乡农会","桃园县龙潭乡东龙路１００号","03 4794137"
"6080480","中兴分部","桃园县龙潭乡中兴村中兴路４０９号","03 4799842"
"6080491","乌林分部","桃园县龙潭乡中丰路乌林段４２８号","03 4801207"
"6080778","高平分部","桃园县龙潭乡中丰路高平段３２０号","03 4719005"
"6080790","八德分部","桃园县龙潭乡八德村圣亭路八德段２８号","03 4805809"
"6080077","龟山乡农会","桃园县龟山乡大同村自强南路６５号","03 3291126"
"6080147","乐善分部","桃园县龟山乡乐善村文明路１２５号","03 3978871"
"6080295","大岗分部","桃园县龟山乡大岗村忠义路二段４１９号","03 3282522"
"6080376","山顶分部","桃园县龟山乡山德村山莺路８７巷３弄１５号","03 3208634"
"6080572","龙寿分部","桃园县龟山乡龙华村万寿路一段３４３号","02 82092428"
"6080583","南上分部","桃园县龟山乡南上村民生北路一段４２７号","03 3228347"
"6080620","公西分部","桃园县龟山乡文化村文化二路９５号","03 3285863"
"6080723","岭顶分部","桃园县龟山乡岭顶村万寿路二段３２号","03 3505307"
"6080804","山福分部","桃园县龟山乡山福村顶兴路１０３号","03 3194861"
"6080848","旧路分部","桃园县龟山乡旧路村３邻振兴路６１０号","03 3594816"
"6080066","芦竹乡农会","桃园县芦竹乡南崁村南崁路１７５巷１０号","03 3524166"
"6080251","新兴分部","桃园县芦竹乡新兴村新兴街８号","03 3412801"
"6080262","山脚分部","桃园县芦竹乡山脚村海山路１２号","03 3241116"
"6080273","大华分部","桃园县芦竹乡大华街７３巷１７之１号","03 3232828"
"6080284","大竹分部","桃园县芦竹乡大竹村大新路１号","03 3236657"
"6080398","外社分部","桃园县芦竹乡外社村山林路二段１４６号","03 3244754"
"6080402","芦竹分部","桃园县芦竹乡芦竹村富国路二段１７号","03 3234101"
"6080505","中福分部","桃园县芦竹乡文中路一段１１５号","03 3696501"
"6080516","五福分部","桃园县芦竹乡羊稠村中山路７６号","03 2126523"
"6080859","海湖分部","桃园县芦竹乡海湖村１邻５７之２２号","03 3542032"
