"通汇金融代号","总单位名称","帐号长度","地址","电话"
"700","中华邮政股份有限公司","存簿类14位\n划拨类 8位","台北市金山南路二段５５号","02 23931261"
"通汇金融代号","支单位名称","地址","电话"
"7000001205","台北法院邮局(台北20支)","10048 台北市中正区博爱路127号(司法大厦内)","(02)2331-4925"
"7000001219","台北台北桥邮局(台北21支)","10357 台北市大同区民权西路246号","(02)2557-8538"
"7000001222","台北师大邮局(台北22支)","10610 台北市大安区和平东路1段162号(师范大学内)","(02)2363-5053"
"7000001236","台大邮局(台北23支)","10617 台北市大安区罗斯福路4段1号(台湾大学内)","(02)2363-3435"
"7000001240","台北仁爱路邮局(台北24支)","10651 台北市大安区仁爱路3段47号","(02)2771-1497"
"7000001253","立法院邮局(台北25支)","10051 台北市中正区济南路1段1号","(02)2391-7844"
"7000001267","台北信维邮局(台北26支)","10682 台北市大安区信义路4段74号","(02)2707-7130"
"7000001271","台北建北邮局(台北27支)","10479 台北市中山区建国北路2段33号","(02)2502-0944"
"7000001284","士林邮局(台北28支)","11163 台北市士林区文林路162号","(02)2881-8743"
"7000001298","文山景美邮局(台北29支)","11670 台北市文山区罗斯福路6段389号","(02)2931-2010"
"7000001300","台北古亭邮局(台北30支)","10084 台北市中正区南昌路2段232号","(02)2367-2165"
"7000001313","台北东园邮局(台北31支)","10869 台北市万华区东园街148、150号","(02)2309-9202"
"7000001327","台北光华邮局(台北32支)","10666 台北市大安区新生北路1段7之2号","(02)2741-0600"
"7000001331","台北南阳邮局(台北33支)","10047 台北市中正区信阳街8号","(02)2361-3711"
"7000001344","台北中仑邮局(台北34支)","10488 台北市中山区复兴北路40号","(02)2771-1401"
"7000001358","台北莒光邮局(台北35支)","10862 台北市万华区莒光路210号","(02)2302-4644"
"7000001361","台北光复邮局(台北36支)","10555 台北市松山区八德路3段240号","(02)2570-1157"
"7000001375","台北大直邮局(台北37支)","10465 台北市中山区北安路518巷14弄18、20号","(02)2533-4543"
"7000001392","台北重南邮局(台北39支)","10044 台北市中正区忠孝西路1段120号","(02)2331-3075"
"7000001421","士林社子邮局(台北42支)","11165 台北市士林区延平北路5段150号","(02)2812-2884"
"7000001435","台北三张犁邮局(台北43支)","10692 台北市大安区信义路4段337号","(02)2709-6837"
"7000001449","台北成功邮局(台北44支)","10670 台北市大安区四维路198巷38弄12号","(02)2704-3862"
"7000001452","松山机场邮局(台北45支)","10548 台北市松山区敦化北路338号B1","(02)2713-3365"
"7000001466","台北长安邮局(台北46支)","10455 台北市中山区长安东路2段97号","(02)2506-8771"
"7000001470","台北大同邮局(台北47支)","10364 台北市大同区承德路3段83号","(02)2597-4508"
"7000001483","台北西松邮局(台北48支)","10569 台北市松山区南京东路5段311号","(02)2769-7535"
"7000001497","台北市府邮局(台北49支)","11008 台北市信义区市府路1号地下2楼(台北市政府内)","(02)2720-0690"
"7000001509","台北大龙峒邮局(台北50支)","10371 台北市大同区重庆北路3段338号","(02)2597-5098"
"7000001512","台北五分埔邮局(台北51支)","11086 台北市信义区松德路300号","(02)2727-3686"
"7000001526","士林天母邮局(台北52支)","11151 台北市士林区中山北路7段130号","(02)2871-8271"
"7000001530","台北光武邮局(台北53支)","10691 台北市大安区大安路1段52巷16号","(02)2781-6693"
"7000001543","台北吴兴邮局(台北54支)","11050 台北市信义区庄敬路418号之1","(02)2720-0060"
"7000001557","台北松江路邮局(台北55支)","10468 台北市中山区松江路364号","(02)2521-6681"
"7000001561","台北延寿邮局(台北56支)","10572 台北市松山区民生东路5段12号","(02)2756-7232"
"7000001574","台北六张犁邮局(台北57支)","10674 台北市大安区和平东路3段208号","(02)2733-5532"
"7000001588","台北小南门邮局(台北58支)","10066 台北市中正区广州街15号","(02)2375-9856"
"7000001591","故宫邮局(台北59支)","11143 台北市士林区至善路2段221号(故宫博物院内)","(02)2881-8410"
"7000001617","台北保安邮局(台北61支)","10359 台北市大同区重庆北路2段183号","(02)2553-9692"
"7000001621","台北史博馆邮局(台北62支)","10066 台北市中正区南海路49号(历史博物馆)","(02)2371-7938"
"7000001648","台北火车站邮局(台北64支)","10041 台北市中正区北平西路3号(台北火车站内)","(02)2311-4239"
"7000001651","台北圆山邮局(台北65支)","10460 台北市中山区林森北路573号","(02)2592-1606"
"7000001679","台北长春路邮局(台北67支)","10459 台北市中山区长春路129号之2","(02)2521-6967"
"7000001682","台北民权邮局(台北68支)","10449 台北市中山区民权西路22号","(02)2571-6241"
"7000001708","台北老松邮局(台北70支)","10849 台北市万华区桂林路51号","(02)2389-4549"
"7000001711","台北汀州邮局(台北71支)","10091 台北市中正区汀州路3段301号","(02)2363-7009"
"7000001725","台北龙口邮局(台北72支)","10070 台北市中正区和平西路2段68号","(02)2309-9158"
"7000001739","士林中正路邮局(台北73支)","11162 台北市士林区中正路420号","(02)8866-6045"
"7000001742","台北万大路邮局(台北74支)","10872 台北市万华区万大路524号","(02)2301-2793"
"7000001756","文山兴隆路邮局(台北75支)","11689 台北市文山区兴隆路2段171号","(02)2935-7813"
"7000001773","士林后港邮局(台北77支)","11169 台北市士林区福港街149巷2号","(02)2883-7486"
"7000001787","台北永吉邮局(台北78支)","11070 台北市信义区永吉路168号1楼","(02)2768-4410"
"7000001791","台北华江桥邮局(台北79支)","10857 台北市万华区和平西路3段310号","(02)2302-0953"
"7000001802","台北逸仙邮局(台北80支)","11071 台北市信义区逸仙路46号","(02)2729-0135"
"7000001816","台北体育场邮局(台北81支)","10595 台北市松山区储汇：南京东路3段346号  邮务：南京东路3段346号后栋","(02)2752-5760"
"7000001820","台北正义邮局(台北82支)","10655 台北市大安区忠孝东路3段150、152、154号","(02)2778-2422"
"7000001833","士林兰雅邮局(台北83支)","11148 台北市士林区忠诚路1段52号","(02)2832-6924"
"7000001847","台北杭南邮局(台北84支)","10053 台北市中正区杭州南路1段23号之3","(02)2393-8719"
"7000001864","东吴大学邮局(台北86支)","11102 台北市士林区临溪路70号(东吴大学内)","(02)2881-5624"
"7000001878","台北民生邮局(台北87支)","10566 台北市松山区民生东路5段191号","(02)2766-2575"
"7000001907","台湾科大邮局(台北90支)","10607 台北市大安区基隆路4段43号(台湾科技大学内)","(02)2733-1071"
"7000001911","台北金南邮局(台北91支)","10603 台北市大安区爱国东路216号","(02)2394-0804"
"7000001924","台北中正堂邮局(台北92支)","10048 台北市中正区中山南路21号(中正纪念堂内)","(02)2394-2715"
"7000001938","文山武功邮局(台北93支)","11681 台北市文山区罗斯福路5段147号","(02)2935-6135"
"7000001955","台北青年邮局(台北95支)","10881 台北市万华区国兴路34、36、38号","(02)2309-8054"
"7000001969","台北安和邮局(台北96支)","10680 台北市大安区安和路2段61、63号","(02)2704-9228"
"7000001972","文山万盛邮局(台北97支)","11677 台北市文山区汀州路4段88号(师大分部内)","(02)2932-0183"
"7000001990","台北永春邮局(台北99支)","11061 台北市信义区忠孝东路5段464、466号","(02)2722-7960转20"
"7000002001","监察院邮局(台北100支)","10051 台北市中正区忠孝东路1段2号(监察院东侧，面向镇江街)","(02)2392-5345"
"7000002015","台北荣星邮局(台北101支)","10543 台北市松山区民权东路3段124之1、2号","(02)2712-7615"
"7000002046","台北北安邮局(台北104支)","10466 台北市中山区北安路630巷10号","(02)2532-9100"
"7000002050","士林芝山邮局(台北105支)","11148 台北市士林区忠诚路1段52号","(02)2836-3191"
"7000002063","士林法院邮局(台北106支)","11154 台北市士林区士东路190号(士林地方法院内)","(02)2836-6049"
"7000002077","台北中山堂邮局(台北107支)","10042 台北市中正区中华路1段53号","(02)2314-8490"
"7000002081","台北敦南邮局(台北108支)","10688 台北市大安区忠孝东路4段170巷9号","(02)2771-5334"
"7000002094","台北世贸邮局(台北109支)","11011 台北市信义区信义路5段5号(世贸中心内)","(02)2725-2479"
"7000002106","台北南门邮局(台北110支)","10065 台北市中正区广州街2号","(02)2331-6433"
"7000002110","文山万芳邮局(台北111支)","11698 台北市文山区兴隆路3段178、180号","(02)2230-5857"
"7000002123","台北兴安邮局(台北112支)","10480 台北市中山区复兴北路210、212号","(02)2504-3662"
"7000002154","台大医院邮局(台北115支)","10002 台北市中正区中山南路7号(台大医院内)","(02)2397-3983"
"7000002168","士林外双溪邮局(台北116支)","11144 台北市士林区明溪街15号","(02)2841-1174"
"7000002171","台北大安邮局(台北117支)","10658 台北市大安区信义路3段89号","(02)2704-4318"
"7000002185","台北台塑邮局(台北118支)","10574 台北市松山区民生东路4段54号","(02)2719-3473"
"7000002201","台北中联邮局(台北120支)","10055 台北市中正区徐州路5号地下一楼(中央联合办公大楼内)","(02)2356-6485"
"7000002214","台北龙江路邮局(台北121支)","10474 台北市中山区民族东路512巷23号","(02)2501-6754"
"7000002228","国防后备部邮局(台北122支)","10048 台北市中正区博爱路172之1号","(02)2361-6561"
"7000002231","士林剑潭邮局(台北123支)","11166 台北市士林区基河路14号","(02)2885-9559"
"7000002245","阳明山邮局(台北124支)","11291 台北市北投区纱帽路139之1号","(02) 2861-6151"
"7000002259","文化大学邮局(台北125支)","11114 台北市士林区华冈路55号","(02)2861-5880"
"7000002262","士林社新里邮局(台北126支)","11172 台北市士林区延平北路6段197号","(02) 2811-9944"
"7000002280","台北信义邮局(台北128支)","11058 台北市信义区松廉路76号(信义投递中心)","(02)2725-3080"
"7000002293","士林名山里邮局(台北129支)","11142 台北市士林区至诚路2段70号","(02) 2838-6703"
"7000002319","北投邮局(台北131支)","11246 台北市北投区光明路181号","(02)2893-2922"
"7000002322","北投复兴岗邮局(台北132支)","11258 台北市北投区中央北路2段70号","(02)2891-6077"
"7000002336","北投石牌邮局(台北133支)","11267 台北市北投区石牌路2段93-2号","(02)2821-4449"
"7000002340","北投关渡邮局(台北134支)","11260 台北市北投区知行路293巷9弄11号","(02)2858-1260"
"7000002353","北投旧北投邮局(台北135支)","11263 台北市北投区中央南路1段201号","(02)2891-3104"
"7000002367","北投荣总邮局(台北136支)","11217 台北市北投区石牌路2段201号","(02)2872-6742"
"7000002371","北投文林邮局(台北137支)","11287 台北市北投区文林北路96号","(02)2827-3044"
"7000002384","北投山脚邮局(台北138支)","11252 台北市北投区中和街408号","(02)2891-1520"
"7000002398","北投实践邮局(台北139支)","11276 台北市北投区实践街48巷11号","(02)2822-3054"
"7000002400","北投致远邮局(台北140支)","11290 台北市北投区致远一路1段121号","(02)2823-0602"
"7000002413","北投文化邮局(台北141支)","11253 台北市北投区文化三路8号","(02)2891-0330"
"7000002427","北投明德邮局(台北142支)","11280 台北市北投区明德路210号","(02)2822-6347"
"7000002431","北投尊贤邮局(台北143支)","11275 台北市北投区尊贤街247-4号","(02)2821-5141"
"7000002444","北投奇岩邮局(台北144支)","11245 台北市北投区公馆路271号","(02)2892-8444"
"7000002458","北投丰年邮局(台北145支)","11258 台北市北投区中央北路2段329号","(02) 2893-3596"
"7000002461","北投一德邮局(台北146支)","11257 台北市北投区中央北路4段529号","(02) 2892-1518"
"7000002475","阳明大学邮局(台北147支)","11221 台北市北投区立农街2段155号","(02) 2821-6416"
"7000002489","内湖邮局(台北148支)","11466 台北市内湖区民权东路6段83号","(02)2790-1070转13"
"7000002492","内湖碧湖邮局(台北149支)","11464 台北市内湖区内湖路2段225号","(02)2792-2674"
"7000002504","内湖周美邮局(台北150支)","11470 台北市内湖区新明路380巷4弄4号","(02)2791-0759"
"7000002518","内湖文德邮局(台北151支)","11475 台北市内湖区文德路26号","(02)2797-3893"
"7000002521","内湖金龙邮局(台北152支)","11454 台北市内湖区内湖路3段131号","(02)2790-3378"
"7000002535","内湖西湖邮局(台北153支)","11444 台北市内湖区内湖路1段331号","(02)2798-7290"
"7000002549","内湖东湖邮局(台北154支)","11480 台北市内湖区康乐街16号","(02)2633-3525"
"7000002552","内湖大湖邮局(台北155支)","11481 台北市内湖区大湖街166巷2号","(02)2792-6045"
"7000002566","内湖江南邮局(台北156支)","11492 台北市内湖区瑞光路316巷1号","(02)2657-2428"
"7000002570","内湖北势湖邮局(台北157支)","11442 台北市内湖区内湖路1段91巷2-1号","(02)2799-4021"
"7000002583","内湖新明邮局(台北158支)","11471 台北市内湖区新明路315号","(02)2792-7970"
"7000002597","内湖康宁邮局(台北159支)","11486 台北市内湖区康宁路3段22号之1","(02)2633-4746"
"7000002609","内湖三总邮局(台北160支)","11490 台北市内湖区成功路2段325号2楼","(02)8791-2867"
"7000002612","南港昆阳邮局(台北161支)","11558 台北市南港区忠孝东路6段400、402、404、406号","(02)2651-4945"
"7000002626","中研院邮局(台北162支)","11574 台北市南港区研究院路2段108号","(02)2782-3553"
"7000002630","南港联勤邮局(台北163支)","11530 台北市南港区忠孝东路6段360号","(02)2785-1929"
"7000002643","南港港三邮局(台北164支)","11554 台北市南港区南港路3段184号","(02)2783-1409"
"7000002657","南港富康邮局(台北165支)","11571 台北市南港区研究院路1段44号","(02)2783-7204"
"7000002661","南港同德邮局(台北166支)","11556 台北市南港区同德路85巷2号","(02)2653-4350"
"7000002674","南港邮局(台北167支)","11579 台北市南港区南港路2段78号","(02)2783-9345"
"7000002688","南港福德邮局(台北168支)","11555 台北市南港区福德街314、316号","(02)2785-1709"
"7000002691","南港后山埤邮局(台北169支)","11575 台北市南港区忠孝东路5段994号","(02)2786-7814"
"7000002703","木栅邮局(台北170支)","11648 台北市文山区木栅路3段27号","(02)2939-2781转20"
"7000002717","文山指南邮局(台北171支)","11651 台北市文山区指南路2段115号","(02)2939-3767"
"7000002721","文山沟子口邮局(台北172支)","11645 台北市文山区木栅路1段119号","(02)2236-0561"
"7000002734","文山木新邮局(台北173支)","11659 台北市文山区木新路3段329号","(02)2936-0439"
"7000002748","石碇邮局(台北174支)","22342 台北县石碇乡石崁22号","(02)2663-1833"
"7000002751","深坑邮局(台北175支)","22244 台北县深坑乡北深路3段30号","(02)2662-1005"
"7000002765","世新大学邮局(台北176支)","11604 台北市文山区木栅路1段17巷1号","(02)2236-4310"
"7000002779","台北仁杭邮局(台北177支)","10052 台北市中正区杭州南路１段24号1楼(交通部大楼国际会议厅)","(02)2395-5573"
"7000002782","文山樟脚里邮局(台北178支)","11658 台北市文山区木新路3段25号","(02)2939-9424"
"7000002796","政大邮局(台北179支)","11605 台北市文山区指南路2段64号(国立政治大学艺文中心内)","(02)2938-7146"
"7000002808","石碇华梵大学邮局(台北180支)","22301 台北县石碇乡丰田村华梵路1号","(02)2663-2697"
"7000002811","深坑草地尾邮局(台北181支)","22241 台北县深坑乡北深路3段264号之1","(02)2664-2140"
"7000002825","平溪邮局(台北182支)","22641 台北县平溪乡平溪街42号","(02)2495-1062"
"7000002839","文山万美街邮局(台北183支)","11665 台北市文山区万美街1段51号","(02)2230-8803"
"7000002916","南港软体园区邮局(台北191支)","11503 台北市南港区园区街3-2号H栋1楼","(02)2785-5033"
"7000011002","基隆爱三路邮局(基隆901支)","20047 基隆市仁爱区爱三路130号1F","(02)2421-0123转173"
"7000011016","基隆港东邮局(基隆1支)","20248 基隆市中正区中正路56号","(02)2421-0156"
"7000011020","基隆港西街邮局(基隆2支)","20041 基隆市仁爱区港西街10号","(02)2421-0157"
"7000011033","基隆七堵邮局(基隆3支)","20645 基隆市七堵区明德一路171号","(02)2456-1286"
"7000011047","基隆中正邮局(基隆4支)","20248 基隆市中正区中正路393巷18号","(02)2462-3324"
"7000011051","基隆新民邮局(基隆5支)","20341 基隆市中山区新民路19号","(02)2421-0158"
"7000011064","基隆和平岛邮局(基隆6支)","20246 基隆市中正区和一路129号","(02)2462-2371"
"7000011078","海洋大学邮局(基隆7支)","20224 基隆市中正区北宁路2号","(02)2462-1990"
"7000011081","基隆过港路邮局(基隆8支)","20542 基隆市暖暖区过港路58号","(02)2457-2339"
"7000011095","基隆孝三路邮局(基隆9支)","20042 基隆市仁爱区孝三路62号","(02)2421-0159"
"7000011107","基隆中山邮局(基隆10支)","20342 基隆市中山区中华路3号","(02)2421-0160"
"7000011111","基隆八斗子邮局(基隆11支)","20249 基隆市中正区八斗街14号","(02)2469-2134"
"7000011124","基隆信义邮局(基隆12支)","20147 基隆市信义区信二路178号","(02)2421-0161"
"7000011138","基隆东信路邮局(基隆13支)","20141 基隆市信义区东明路21号","(02)2465-7502"
"7000011141","基隆六堵邮局(基隆14支)","20647 基隆市七堵区工东街64号","(02)2451-2153"
"7000011155","基隆安澜桥邮局(基隆15支)","20248 基隆市中正区中正路330号","(02)2462-1989"
"7000011169","基隆仁二路邮局(基隆16支)","20048 基隆市仁爱区仁二路19号","(02)2421-0162"
"7000011172","基隆光二路邮局(基隆17支)","20043 基隆市仁爱区光二路1号","(02)2431-8895"
"7000011186","基隆乐利邮局(基隆18支)","20447 基隆市安乐区乐利三街261号","(02)2432-8638"
"7000011190","基隆南荣路邮局(基隆19支)","20045 基隆市仁爱区南荣路20号","(02)2421-0163"
"7000011201","基隆碇内邮局(基隆20支)","20545 基隆市暖暖区源远路341号","(02)2457-6082"
"7000011215","基隆安乐路邮局(基隆21支)","20448 基隆市安乐区安乐路2段132号","(02)2431-5275"
"7000011229","基隆复兴路邮局(基隆22支)","20348 基隆市中山区复兴路38号","(02)2437-8290"
"7000011232","基隆西定路邮局(基隆23支)","20349 基隆市中山区西定路120号","(02)2421-0164"
"7000011246","基隆百福邮局(基隆24支)","20649 基隆市七堵区百五街93号","(02)2451-2891"
"7000011250","基隆三沙湾邮局(基隆25支)","20242 基隆市中正区中船路112巷28号","(02)2421-0165"
"7000011263","基隆大武仑邮局(基隆26支)","20445 基隆市安乐区基金一路131-24号","(02)2432-4246"
"7000011281","贡寮邮局(基隆28支)","22843 台北县贡寮乡贡寮街50号","(02)2494-1127"
"7000011294","贡寮澳底邮局(基隆29支)","22844 台北县贡寮乡仁和路230号","(02)2490-3082"
"7000011306","万里邮局(基隆30支)","20745 台北县万里乡玛𨱈路48号","(02)2492-2042"
"7000011310","基隆暖暖邮局(基隆31支)","20544 基隆市暖暖区暖暖街190号","(02)2458-4870"
"7000011323","金山邮局(基隆32支)","20845 台北县金山乡中山路97号","(02)2498-2140"
"7000011337","双溪邮局(基隆33支)","22744 台北县双溪乡太平路81号","(02)2493-1291"
"7000011341","瑞芳邮局(基隆34支)","22441 台北县瑞芳镇中正路13号","(02)2497-2158"
"7000011354","瑞芳九份邮局(基隆35支)","22441 台北县瑞芳镇中正路13号","(02)24972158"
"7000011368","瑞芳四脚亭邮局(基隆36支)","22445 台北县瑞芳镇大埔路132-1号","(02)2457-7730"
"7000011371","瑞芳金瓜石邮局(基隆37支)","22450 台北县瑞芳镇金光路51-1号","(02)2496-1419"
"7000011385","基隆新丰街邮局(基隆38支)","20251 基隆市中正区新丰街482号2楼","(02)2460-1533"
"7000011399","汐止邮局(基隆39支)","22174 台北县汐止市大同路2段393号","(02)2643-1356"
"7000011401","汐止保长坑邮局(基隆40支)","22103 台北县汐止市大同路3段188-1号","(02)8647-1112"
"7000011414","汐止樟树湾邮局(基隆41支)","22146 台北县汐止市大同路1段322号","(02)2641-8422"
"7000011428","汐止社后邮局(基隆42支)","22157 台北县汐止市康宁街426号","(02)2695-1315"
"7000011431","汐止龙安邮局(基隆43支)","22167 台北县汐止市龙安路42号","(02)2642-6626"
"7000011445","汐止厚德邮局(基隆44支)","22147 台北县汐止市樟树一路224号","(02)2647-7134"
"7000011459","汐止翠柏邮局(基隆45支)","22176 台北县汐止市永春一路5号","(02)2645-1457"
"7000011462","汐止南昌邮局(基隆46支)","22165 台北县汐止市新昌路72号","(02)2649-8837"
"7002441007","三重中山路邮局(三重901支)","24141 台北县三重市中山路14号","(02)2988-2776转120"
"7002441011","三重正义邮局(三重1支)","24142 台北县三重市正义南路10号","(02)2972-9913"
"7002441024","三重忠孝路邮局(三重2支)","24145 台北县三重市忠孝路1段6之2号","(02)2971-0045"
"7002441038","三重二重埔邮局(三重3支)","24158 台北县三重市光复路1段140号","(02)2995-7946"
"7002441041","三重溪尾街邮局(三重4支)","24152 台北县三重市溪尾街112号","(02)2286-3401"
"7002441055","三重中兴桥邮局(三重5支)","24160 台北县三重市成功路52-2号","(02)2978-6455"
"7002441069","三重中正路邮局(三重6支)","24162 台北县三重市中正北路278号","(02)2981-6898"
"7002441072","三重介寿路邮局(三重7支)","24149 台北县三重市介寿路5号","(02)2976-2385"
"7002441090","三重永兴邮局(三重9支)","24142 台北县三重市重新路1段52号","(02)8972-6999"
"7002441101","三重五常邮局(三重10支)","24151 台北县三重市仁义街168号","(02)8985-0166"
"7002441115","林口中正路邮局(三重11支)","24445 台北县林口乡中正路115号","(02)2601-1016"
"7002441129","林口台师大邮局(三重12支)","24449 台北县林口乡仁爱路1段2号(国立台湾师范大学林口校区)","(02)7714-8569"
"7002441132","林口国宅邮局(三重13支)","24447 台北县林口乡丽园一街6巷1号1F之1","(02)2609-9141"
"7002441146","林口中湖头邮局(三重14支)","24444 台北县林口乡林口路208号","(02)2602-1606"
"7002441150","芦洲邮局(三重15支)","24753 台北县芦洲市中山一路161号","(02)2282-1162-115"
"7002441163","芦洲空大邮局(三重16支)","24701 台北县芦洲市中正路172号(国立空中大学内)","(02)2281-5284"
"7002441177","芦洲中山路邮局(三重17支)","24753 台北县芦洲市中山一路37号","(02)2281-7374"
"7002441181","芦洲光华路邮局(三重18支)","24755 台北县芦洲市光华路108号","(02)2281-5221"
"7002441194","芦洲中原路邮局(三重19支)","24763 台北县芦洲市长安街225号","(02)2285-3560"
"7002441206","芦洲民族路邮局(三重20支)","24743 台北县芦洲市民族路271号1楼","(02)2288-6362"
"7002441210","五股邮局(三重21支)","24841 台北县五股乡成泰路3段541号","(02)8295-1026转114"
"7002441223","五股褒仔寮邮局(三重22支)","24872 台北县五股乡中兴路1段5号","(02)2988-7489"
"7002441237","五股中兴路邮局(三重23支)","24873 台北县五股乡中兴路4段48巷15号","(02)2291-7490"
"7002441241","五股德音邮局(三重24支)","24869 台北县五股乡成泰路1段77号","(02)2909-7191"
"7002441254","八里邮局(三重25支)","24943 台北县八里乡中山路2段447巷30、32、36号.","(02)2610-2045"
"7002441268","八里龙形邮局(三重26支)","24945 台北县八里乡龙形二街7号","(02)2618-6468"
"7002441271","淡水邮局(三重27支)","25158 台北县淡水镇中正路203号","(02)2621-2054"
"7002441285","淡江大学邮局(三重28支)","25137 台北县淡水镇英专路151号(淡江大学内)","(02)2622-6674"
"7002441299","淡水竹围邮局(三重29支)","25173 台北县淡水镇民权路75号","(02)2809-7051"
"7002441301","淡水水碓邮局(三重30支)","25156 台北县淡水镇大忠街9、11号","(02)2622-1053"
"7002441314","淡水中兴邮局(三重31支)","25142 台北县淡水镇学府路29、31、33号","(02)2622-3820"
"7002441328","淡水义山邮局(三重32支)","25144 台北县淡水镇淡金路3段209号","(02)2622-6316"
"7002441331","三芝邮局(三重33支)","25241 台北县三芝乡淡金路2段17号","(02)2636-2040"
"7002441345","石门邮局(三重34支)","25343 台北县石门乡中山路80号","(02)2638-1210"
"7002441359","淡水红树林邮局(三重35支)","25170 台北县淡水镇中正东路2段61号","(02)8809-7357"
"7002441362","新庄邮局(三重36支)","24243 台北县新庄市中正路265号","(02)2992-1622转101"
"7002441376","辅仁大学邮局(三重37支)","24205 台北县新庄市中正路510号(辅仁大学内)","(02)2902-2448"
"7002441380","泰山邮局(三重38支)","24357 台北县泰山乡枫江路10号","(02)2909-7881"
"7002441393","明志科大邮局(三重39支)","24301 台北县泰山乡工专路84号(明志科技大学内)","(02)2902-1886"
"7002441405","新庄中港邮局(三重40支)","24254 台北县新庄市复兴路2段22号","(02)2992-2786"
"7002441419","新庄昌盛邮局(三重41支)","24246 台北县新庄市中华路2段160号","(02)2276-2561"
"7002441422","新庄丹凤邮局(三重42支)","24260 台北县新庄市明志路15号","(02)2908-8163"
"7002441436","新庄化成路邮局(三重43支)","24252 台北县新庄市化成路87号","(02)2276-2634"
"7002441440","新庄幸福邮局(三重44支)","24248 台北县新庄市幸福路723号","(02)2996-0981"
"7002441453","泰山南林邮局(三重45支)","24352 台北县泰山乡南林路101号","(02)2901-9567"
"7002441467","泰山半山雅邮局(三重46支)","24346 台北县泰山乡半山雅90号","(02)2292-9579"
"7002441471","泰山同荣邮局(三重47支)","24348 台北县泰山乡明志路1段510、512号","(02)2909-6655"
"7002441484","新庄西盛邮局(三重48支)","24262 台北县新庄市新树路457号","(02)2204-7137"
"7002441498","新庄后港路邮局(三重49支)","24259 台北县新庄市后港一路34、36号","(02)2203-5248"
"7002441500","新庄思源路邮局(三重50支)","24250 台北县新庄市思源路213号","(02)2992-2649"
"7002441513","新庄新泰路邮局(三重51支)","24242 台北县新庄市新泰路333号","(02)2996-3926"
"7002441527","新庄龙凤邮局(三重52支)","24257 台北县新庄市中正路740-2号","(02)2907-1496"
"7002441531","新庄五工邮局(三重53支)","24889 台北县新庄市五工三路50巷2号","(02)2298-0293"
"7002441544","泰山贵子路邮局(三重54支)","24350 台北县泰山乡明志路3段85号","(02)2908-9174"
"7002441558","新庄民安邮局(三重55支)","24264 台北县新庄市民安西路85号","(02)2203-7653"
"7002441561","林口邮局(三重56支)","24448 台北县林口乡文化二路1段8号","02-26085028"
"7000121006","桃园成功路邮局(桃园901支)","33043 桃园县桃园市成功路1段51号","(03)3346-077"
"7000121010","龟山大岗邮局(桃园1支)","33379 桃园县龟山乡大岗村大湖56-1号","(03)3283-892"
"7000121023","八德大湳邮局(桃园2支)","33450 桃园县八德市介寿路1段842号","(03)3620-477"
"7000121037","八德邮局(桃园3支)","33451 桃园县八德市建国路18号","(03)3681-697"
"7000121041","桃园民生路邮局(桃园4支)","33041 桃园县桃园市民生路246-1号","(03)3349-833"
"7000121054","龟山邮局(桃园5支)","33343 桃园县龟山乡丰美街2-1号","(03)3204-924"
